,Manual,Automated
01,162.35844814846928,1377.9658574640396
02,34.87192583197996,36.38946932916443
03,43.16826505815577,82.45753739476999
04,29.19256055808435,62.65140940558417
05,45.30664401796172,515.2860698151899
06,50.65274863808245,69.84980820341968
07,50.98507305450757,57.99048417883591
08,18.247524722214077,36.07559778444445
09,91.23984798894888,168.8232746613594
10,109.08656071134452,115.6795236247182
