,Log,Objects,Events,Activities,Types,Relative Variance,Start,Relations,Notion
10,data/01_ocel_standard_container_logistics.json,13882,35372,14,7,8.186816217503111,{'Handling Unit'},"{('Container', 'Load Truck'), ('Drive to Terminal', 'Container'), ('Create Transport Document', 'Customer Order'), ('Load Truck', 'Container'), ('Container', 'Order Empty Containers'), ('Customer Order', 'Register Customer Order'), ('Vehicle', 'Book Vehicles'), ('Load Truck', 'Handling Unit'), ('Vehicle', 'Load to Vehicle'), ('Container', 'Bring to Loading Bay'), ('Depart', 'Vehicle'), ('Transport Document', 'Book Vehicles'), ('Container', 'Depart'), ('Transport Document', 'Create Transport Document'), ('Handling Unit', 'Collect Goods'), ('Depart', 'Container'), ('Vehicle', 'Reschedule Container'), ('Reschedule Container', 'Vehicle'), ('Depart', 'Transport Document'), ('Reschedule Container', 'Container'), ('Bring to Loading Bay', 'Forklift'), ('Customer Order', 'Create Transport Document'), ('Collect Goods', 'Handling Unit'), ('Load to Vehicle', 'Forklift'), ('Weigh', 'Forklift'), ('Place in Stock', 'Forklift'), ('Reschedule Container', 'Transport Document'), ('Transport Document', 'Reschedule Container'), ('Handling Unit', 'Load Truck'), ('Load to Vehicle', 'Vehicle'), ('Bring to Loading Bay', 'Container'), ('Container', 'Pick Up Empty Container'), ('Book Vehicles', 'Vehicle'), ('Load to Vehicle', 'Container'), ('Weigh', 'Container'), ('Place in Stock', 'Container'), ('Transport Document', 'Order Empty Containers'), ('Register Customer Order', 'Customer Order'), ('Container', 'Load to Vehicle'), ('Container', 'Weigh'), ('Transport Document', 'Depart'), ('Vehicle', 'Depart'), ('Book Vehicles', 'Transport Document'), ('Drive to Terminal', 'Truck'), ('Order Empty Containers', 'Container'), ('Create Transport Document', 'Transport Document'), ('Container', 'Place in Stock'), ('Pick Up Empty Container', 'Container'), ('Order Empty Containers', 'Transport Document'), ('Container', 'Drive to Terminal'), ('Load Truck', 'Truck'), ('Container', 'Reschedule Container')}",Advanced
11,data/01_ocel_standard_container_logistics.json,13882,35372,14,7,3.937406149090068,{'Vehicle'},"{('Container', 'Load Truck'), ('Create Transport Document', 'Customer Order'), ('Drive to Terminal', 'Container'), ('Load Truck', 'Container'), ('Container', 'Order Empty Containers'), ('Customer Order', 'Register Customer Order'), ('Vehicle', 'Book Vehicles'), ('Load Truck', 'Handling Unit'), ('Vehicle', 'Load to Vehicle'), ('Container', 'Bring to Loading Bay'), ('Depart', 'Vehicle'), ('Transport Document', 'Book Vehicles'), ('Container', 'Depart'), ('Transport Document', 'Create Transport Document'), ('Depart', 'Container'), ('Handling Unit', 'Collect Goods'), ('Vehicle', 'Reschedule Container'), ('Reschedule Container', 'Vehicle'), ('Depart', 'Transport Document'), ('Reschedule Container', 'Container'), ('Bring to Loading Bay', 'Forklift'), ('Customer Order', 'Create Transport Document'), ('Collect Goods', 'Handling Unit'), ('Load to Vehicle', 'Forklift'), ('Weigh', 'Forklift'), ('Place in Stock', 'Forklift'), ('Reschedule Container', 'Transport Document'), ('Transport Document', 'Reschedule Container'), ('Load to Vehicle', 'Vehicle'), ('Handling Unit', 'Load Truck'), ('Bring to Loading Bay', 'Container'), ('Book Vehicles', 'Vehicle'), ('Container', 'Pick Up Empty Container'), ('Load to Vehicle', 'Container'), ('Transport Document', 'Order Empty Containers'), ('Weigh', 'Container'), ('Place in Stock', 'Container'), ('Register Customer Order', 'Customer Order'), ('Container', 'Load to Vehicle'), ('Container', 'Weigh'), ('Transport Document', 'Depart'), ('Vehicle', 'Depart'), ('Book Vehicles', 'Transport Document'), ('Drive to Terminal', 'Truck'), ('Order Empty Containers', 'Container'), ('Create Transport Document', 'Transport Document'), ('Container', 'Place in Stock'), ('Pick Up Empty Container', 'Container'), ('Order Empty Containers', 'Transport Document'), ('Container', 'Drive to Terminal'), ('Load Truck', 'Truck'), ('Container', 'Reschedule Container')}",Advanced
12,data/01_ocel_standard_container_logistics.json,13882,35372,14,7,9.163554848923582,{'Container'},"{('Container', 'Load Truck'), ('Drive to Terminal', 'Container'), ('Create Transport Document', 'Customer Order'), ('Load Truck', 'Container'), ('Container', 'Order Empty Containers'), ('Customer Order', 'Register Customer Order'), ('Vehicle', 'Book Vehicles'), ('Load Truck', 'Handling Unit'), ('Vehicle', 'Load to Vehicle'), ('Container', 'Bring to Loading Bay'), ('Depart', 'Vehicle'), ('Transport Document', 'Book Vehicles'), ('Container', 'Depart'), ('Transport Document', 'Create Transport Document'), ('Depart', 'Container'), ('Handling Unit', 'Collect Goods'), ('Vehicle', 'Reschedule Container'), ('Reschedule Container', 'Vehicle'), ('Depart', 'Transport Document'), ('Reschedule Container', 'Container'), ('Bring to Loading Bay', 'Forklift'), ('Customer Order', 'Create Transport Document'), ('Collect Goods', 'Handling Unit'), ('Load to Vehicle', 'Forklift'), ('Weigh', 'Forklift'), ('Place in Stock', 'Forklift'), ('Reschedule Container', 'Transport Document'), ('Transport Document', 'Reschedule Container'), ('Load to Vehicle', 'Vehicle'), ('Handling Unit', 'Load Truck'), ('Bring to Loading Bay', 'Container'), ('Container', 'Pick Up Empty Container'), ('Book Vehicles', 'Vehicle'), ('Load to Vehicle', 'Container'), ('Weigh', 'Container'), ('Place in Stock', 'Container'), ('Transport Document', 'Order Empty Containers'), ('Register Customer Order', 'Customer Order'), ('Container', 'Load to Vehicle'), ('Container', 'Weigh'), ('Transport Document', 'Depart'), ('Vehicle', 'Depart'), ('Book Vehicles', 'Transport Document'), ('Drive to Terminal', 'Truck'), ('Order Empty Containers', 'Container'), ('Create Transport Document', 'Transport Document'), ('Container', 'Place in Stock'), ('Pick Up Empty Container', 'Container'), ('Order Empty Containers', 'Transport Document'), ('Container', 'Drive to Terminal'), ('Load Truck', 'Truck'), ('Container', 'Reschedule Container')}",Advanced
13,data/01_ocel_standard_container_logistics.json,13882,35372,14,7,10.642442242142003,{'Customer Order'},"{('Container', 'Load Truck'), ('Create Transport Document', 'Customer Order'), ('Drive to Terminal', 'Container'), ('Load Truck', 'Container'), ('Container', 'Order Empty Containers'), ('Customer Order', 'Register Customer Order'), ('Vehicle', 'Book Vehicles'), ('Load Truck', 'Handling Unit'), ('Vehicle', 'Load to Vehicle'), ('Container', 'Bring to Loading Bay'), ('Depart', 'Vehicle'), ('Transport Document', 'Book Vehicles'), ('Container', 'Depart'), ('Transport Document', 'Create Transport Document'), ('Depart', 'Container'), ('Handling Unit', 'Collect Goods'), ('Vehicle', 'Reschedule Container'), ('Reschedule Container', 'Vehicle'), ('Depart', 'Transport Document'), ('Reschedule Container', 'Container'), ('Bring to Loading Bay', 'Forklift'), ('Customer Order', 'Create Transport Document'), ('Collect Goods', 'Handling Unit'), ('Load to Vehicle', 'Forklift'), ('Weigh', 'Forklift'), ('Place in Stock', 'Forklift'), ('Reschedule Container', 'Transport Document'), ('Transport Document', 'Reschedule Container'), ('Load to Vehicle', 'Vehicle'), ('Handling Unit', 'Load Truck'), ('Bring to Loading Bay', 'Container'), ('Book Vehicles', 'Vehicle'), ('Container', 'Pick Up Empty Container'), ('Transport Document', 'Order Empty Containers'), ('Load to Vehicle', 'Container'), ('Weigh', 'Container'), ('Place in Stock', 'Container'), ('Register Customer Order', 'Customer Order'), ('Container', 'Load to Vehicle'), ('Container', 'Weigh'), ('Transport Document', 'Depart'), ('Vehicle', 'Depart'), ('Book Vehicles', 'Transport Document'), ('Drive to Terminal', 'Truck'), ('Order Empty Containers', 'Container'), ('Create Transport Document', 'Transport Document'), ('Container', 'Place in Stock'), ('Pick Up Empty Container', 'Container'), ('Order Empty Containers', 'Transport Document'), ('Container', 'Drive to Terminal'), ('Load Truck', 'Truck'), ('Container', 'Reschedule Container')}",Advanced
14,data/01_ocel_standard_container_logistics.json,13882,35372,14,7,0.0,{'Forklift'},"{('Container', 'Load Truck'), ('Drive to Terminal', 'Container'), ('Create Transport Document', 'Customer Order'), ('Load Truck', 'Container'), ('Container', 'Order Empty Containers'), ('Customer Order', 'Register Customer Order'), ('Vehicle', 'Book Vehicles'), ('Load Truck', 'Handling Unit'), ('Vehicle', 'Load to Vehicle'), ('Container', 'Bring to Loading Bay'), ('Depart', 'Vehicle'), ('Transport Document', 'Book Vehicles'), ('Container', 'Depart'), ('Transport Document', 'Create Transport Document'), ('Depart', 'Container'), ('Handling Unit', 'Collect Goods'), ('Forklift', 'Load to Vehicle'), ('Forklift', 'Weigh'), ('Order Empty Containers', 'Transport Document'), ('Reschedule Container', 'Vehicle'), ('Vehicle', 'Reschedule Container'), ('Depart', 'Transport Document'), ('Reschedule Container', 'Container'), ('Forklift', 'Place in Stock'), ('Bring to Loading Bay', 'Forklift'), ('Customer Order', 'Create Transport Document'), ('Collect Goods', 'Handling Unit'), ('Load to Vehicle', 'Forklift'), ('Weigh', 'Forklift'), ('Place in Stock', 'Forklift'), ('Reschedule Container', 'Transport Document'), ('Transport Document', 'Reschedule Container'), ('Load to Vehicle', 'Vehicle'), ('Handling Unit', 'Load Truck'), ('Bring to Loading Bay', 'Container'), ('Container', 'Pick Up Empty Container'), ('Book Vehicles', 'Vehicle'), ('Load to Vehicle', 'Container'), ('Weigh', 'Container'), ('Place in Stock', 'Container'), ('Transport Document', 'Order Empty Containers'), ('Register Customer Order', 'Customer Order'), ('Container', 'Load to Vehicle'), ('Container', 'Weigh'), ('Transport Document', 'Depart'), ('Vehicle', 'Depart'), ('Book Vehicles', 'Transport Document'), ('Drive to Terminal', 'Truck'), ('Order Empty Containers', 'Container'), ('Create Transport Document', 'Transport Document'), ('Container', 'Place in Stock'), ('Pick Up Empty Container', 'Container'), ('Forklift', 'Bring to Loading Bay'), ('Container', 'Drive to Terminal'), ('Load Truck', 'Truck'), ('Container', 'Reschedule Container')}",Advanced
15,data/02_ocel_standard_p2p.json,9054,14671,10,7,24.187600133811028,{'purchase_requisition'},"{('purchase_requisition', 'Delegate Purchase Requisition Approval'), ('purchase_requisition', 'Create Request for Quotation'), ('purchase_requisition', 'Create Purchase Requisition'), ('purchase_requisition', 'Approve Purchase Requisition')}",Traditional
16,data/02_ocel_standard_p2p.json,9054,14671,10,7,22.832569001662414,{'invoice receipt'},"{('invoice receipt', 'Execute Payment'), ('invoice receipt', 'Perform Two-Way Match'), ('invoice receipt', 'Create Invoice Receipt')}",Traditional
17,data/02_ocel_standard_p2p.json,9054,14671,10,7,23.24010805193112,{'goods receipt'},"{('goods receipt', 'Create Invoice Receipt'), ('goods receipt', 'Perform Two-Way Match'), ('goods receipt', 'Execute Payment'), ('goods receipt', 'Create Goods Receipt')}",Traditional
18,data/02_ocel_standard_p2p.json,9054,14671,10,7,17.714875403924207,{'quotation'},"{('quotation', 'Create Purchase Order'), ('quotation', 'Approve Purchase Order'), ('quotation', 'Create Request for Quotation')}",Traditional
19,data/02_ocel_standard_p2p.json,9054,14671,10,7,32.26058297125456,{'material'},"{('material', 'Approve Purchase Requisition'), ('material', 'Delegate Purchase Requisition Approval'), ('material', 'Create Purchase Requisition')}",Traditional
